 ,Image,Region,Area-B,Area-G,Mean-B,Mean-G,IntDen-B,IntDen-G
105,02-DAPI-5-40x-198ms.tif,BL,0.0368,0.0368,88.2861,1.2478,3.2475,0.0459
106,02-DAPI-5-40x-198ms.tif,BL,0.0463,0.0463,91.7143,1.8876,4.2493,0.0875
107,02-DAPI-5-40x-198ms.tif,BL,0.0447,0.0447,95.8786,1.4272,4.2862,0.0638
108,02-DAPI-5-40x-198ms.tif,BL,0.0756,0.0756,72.7518,1.9498,5.5022,0.1475
109,02-DAPI-5-40x-198ms.tif,BL,0.0533,0.0533,92.6619,2.1141,4.9367,0.1126
110,02-DAPI-5-40x-198ms.tif,BL,0.0385,0.0385,112.8,1.6479,4.3451,0.0635
111,02-DAPI-5-40x-198ms.tif,BL,0.0375,0.0375,121.3468,1.6936,4.5558,0.0636
112,02-DAPI-5-40x-198ms.tif,BL,0.0179,0.0179,110.0667,1.4667,1.9706,0.0263
113,02-DAPI-5-40x-198ms.tif,BL,0.0289,0.0289,113.9098,2.3383,3.2878,0.0675
114,02-DAPI-5-40x-198ms.tif,BL,0.0299,0.0299,96.6123,1.4638,2.8933,0.0438
115,02-DAPI-5-40x-198ms.tif,BL,0.0463,0.0463,100.9672,1.9859,4.6781,0.092
116,02-DAPI-5-40x-198ms.tif,BL,0.0628,0.0628,112.1675,1.6339,7.047,0.1026
117,02-DAPI-5-40x-198ms.tif,BL,0.0481,0.0481,109.6727,1.7833,5.2718,0.0857
118,02-DAPI-5-40x-198ms.tif,BL,0.0222,0.0222,74.239,1.9073,1.6514,0.0424
119,02-DAPI-5-40x-198ms.tif,BL,0.0314,0.0314,121.7716,2.1903,3.8186,0.0687
120,02-DAPI-5-40x-198ms.tif,BL,0.0187,0.0187,75.0465,2.7733,1.4006,0.0518
121,02-DAPI-5-40x-198ms.tif,BL,0.0421,0.0421,119.4149,2.3918,5.0275,0.1007
122,02-DAPI-5-40x-198ms.tif,BL,0.0307,0.0307,122.5442,1.6184,3.763,0.0497
123,02-DAPI-5-40x-198ms.tif,BL,0.019,0.019,118.4571,1.9714,2.2493,0.0374
124,02-DAPI-5-40x-198ms.tif,BL,0.0692,0.0692,111.9843,1.768,7.7524,0.1224
125,02-DAPI-5-40x-198ms.tif,BL,0.0456,0.0456,104.4286,2.019,4.7591,0.092
126,02-DAPI-5-40x-198ms.tif,BL,0.08,0.08,86.3596,2.1262,6.9061,0.17
127,02-DAPI-5-40x-198ms.tif,BL,0.0164,0.0164,103.9007,2,1.7024,0.0328
128,02-DAPI-5-40x-198ms.tif,BL,0.0352,0.0352,113.4012,2.1512,3.9868,0.0756
129,02-DAPI-5-40x-198ms.tif,BL,0.0162,0.0162,84.047,1.5906,1.3588,0.0257
130,02-DAPI-5-40x-198ms.tif,BL,0.0361,0.0361,103.3273,2.7447,3.7335,0.0992
131,02-DAPI-5-40x-198ms.tif,BL,0.0262,0.0262,110.1203,2.6763,2.8797,0.07
132,02-DAPI-5-40x-198ms.tif,BL,0.0398,0.0398,104.5232,3.1008,4.1623,0.1235
133,02-DAPI-5-40x-198ms.tif,BL,0.0472,0.0472,102.377,2.0345,4.8322,0.096
134,02-DAPI-5-40x-198ms.tif,BL,0.0475,0.0475,103.0753,2.0137,4.8988,0.0957
135,02-DAPI-5-40x-198ms.tif,BL,0.0182,0.0182,83.5119,2.1964,1.5224,0.04
136,02-DAPI-5-40x-198ms.tif,BL,0.0486,0.0486,96.4531,2.2835,4.6887,0.111
137,02-DAPI-5-40x-198ms.tif,BL,0.0451,0.0451,102.2115,2.2548,4.6137,0.1018
138,02-DAPI-5-40x-198ms.tif,BL,0.0462,0.0462,101.1878,2.2629,4.6773,0.1046
139,02-DAPI-5-40x-198ms.tif,BL,0.0265,0.0265,117.9344,1.3033,3.1224,0.0345
140,02-DAPI-5-40x-198ms.tif,BL,0.0385,0.0385,105.0873,1.862,4.048,0.0717
141,02-DAPI-5-40x-198ms.tif,BL,0.0384,0.0384,120.4774,2.1441,4.6277,0.0824
142,02-DAPI-5-40x-198ms.tif,BL,0.0199,0.0199,89.1694,2.0164,1.7706,0.04
143,02-DAPI-5-40x-198ms.tif,BL,0.0652,0.0652,79.8386,1.8486,5.2065,0.1206
144,02-DAPI-5-40x-198ms.tif,BL,0.0309,0.0309,105.4702,1.8456,3.2616,0.0571
145,02-DAPI-5-40x-198ms.tif,BL,0.0355,0.0355,115.4679,1.896,4.097,0.0673
146,02-DAPI-5-40x-198ms.tif,BL,0.05,0.05,96.5597,2.2321,4.8301,0.1117
147,02-DAPI-5-40x-198ms.tif,BL,0.0572,0.0572,96.0569,2.0323,5.4928,0.1162
148,02-DAPI-5-40x-198ms.tif,BL,0.0385,0.0385,95.5127,1.5634,3.6791,0.0602
149,02-DAPI-5-40x-198ms.tif,BL,0.0197,0.0197,123.2967,2.2637,2.4349,0.0447
150,02-DAPI-5-40x-198ms.tif,BL,0.0458,0.0458,94.7393,1.4573,4.3381,0.0667
151,02-DAPI-5-40x-198ms.tif,BL,0.0743,0.0743,69.6949,1.0263,5.1802,0.0763
152,02-DAPI-5-40x-198ms.tif,BL,0.0612,0.0612,78.555,1.5798,4.8074,0.0967
153,02-DAPI-5-40x-198ms.tif,BL,0.0218,0.0218,102.1194,1.1443,2.2272,0.025
154,02-DAPI-5-40x-198ms.tif,BL,0.0273,0.0273,88.3214,2.0079,2.415,0.0549
155,02-DAPI-5-40x-198ms.tif,BL,0.0293,0.0293,103.737,2.1444,3.0392,0.0628
156,02-DAPI-5-40x-198ms.tif,BL,0.024,0.024,120.9457,2.1584,2.9003,0.0518
157,02-DAPI-5-40x-198ms.tif,BL,0.0301,0.0301,118.213,2.1119,3.5531,0.0635
158,02-DAPI-5-40x-198ms.tif,BL,0.0283,0.0283,101.977,1.682,2.888,0.0476
159,02-DAPI-5-40x-198ms.tif,BL,0.0293,0.0293,96.8185,2.5556,2.8365,0.0749
160,02-DAPI-5-40x-198ms.tif,BL,0.0224,0.0224,76.1311,2.6359,1.7017,0.0589
161,02-DAPI-5-40x-198ms.tif,BL,0.0309,0.0309,76.9158,0.9053,2.3786,0.028
162,02-DAPI-5-40x-198ms.tif,BL,0.0684,0.0684,96.6413,1.2095,6.6063,0.0827
163,02-DAPI-5-40x-198ms.tif,BL,0.0464,0.0464,107.0537,1.5164,4.9717,0.0704
164,02-DAPI-5-40x-198ms.tif,BL,0.0501,0.0501,85.2013,1.0303,4.2712,0.0516
165,02-DAPI-5-40x-198ms.tif,BL,0.0604,0.0604,80.5009,0.9408,4.8653,0.0569
166,02-DAPI-5-40x-198ms.tif,BL,0.0401,0.0401,69.1216,1.9054,2.7751,0.0765
167,02-DAPI-5-40x-198ms.tif,BL,0.059,0.059,75.625,1.5533,4.464,0.0917
168,02-DAPI-5-40x-198ms.tif,BL,0.0264,0.0264,90.0988,1.4156,2.3757,0.0373
169,02-DAPI-5-40x-198ms.tif,BL,0.0398,0.0398,87.9128,1.5668,3.5009,0.0624
170,02-DAPI-5-40x-198ms.tif,BL,0.046,0.046,104.7972,2.158,4.8214,0.0993
171,02-DAPI-5-40x-198ms.tif,BL,0.0403,0.0403,107.7628,2.186,4.3381,0.088
172,02-DAPI-5-40x-198ms.tif,BL,0.0086,0.0086,74.8608,2.2025,0.6417,0.0189
173,02-DAPI-5-40x-198ms.tif,BL,0.0243,0.0243,71.9464,2.1696,1.7487,0.0527
174,02-DAPI-5-40x-198ms.tif,BL,0.0601,0.0601,83.4296,1.7599,5.0152,0.1058
175,02-DAPI-5-40x-198ms.tif,BL,0.0468,0.0468,94.9165,1.5638,4.4389,0.0731
176,02-DAPI-5-40x-198ms.tif,BL,0.0378,0.0378,97.7529,2.3937,3.6912,0.0904
177,02-DAPI-5-40x-198ms.tif,BL,0.0244,0.0244,74.8267,2.3244,1.8268,0.0567
178,02-DAPI-5-40x-198ms.tif,BL,0.022,0.022,88.3498,2.6059,1.9461,0.0574
179,02-DAPI-5-40x-198ms.tif,BL,0.0345,0.0345,93.195,1.9906,3.2157,0.0687
180,02-DAPI-5-40x-198ms.tif,BL,0.0426,0.0426,100.2723,1.7455,4.2759,0.0744
181,02-DAPI-5-40x-198ms.tif,BL,0.0193,0.0193,83.9775,2.7022,1.622,0.0522
182,02-DAPI-5-40x-198ms.tif,BL,0.019,0.019,66.9257,2.5086,1.2708,0.0476
183,02-DAPI-5-40x-198ms.tif,BL,0.0278,0.0278,81.9141,1.9531,2.2754,0.0543
184,02-DAPI-5-40x-198ms.tif,BL,0.0392,0.0392,97.0111,1.9363,3.8,0.0758
185,02-DAPI-5-40x-198ms.tif,BL,0.0165,0.0165,77.9342,2.3158,1.2854,0.0382
186,02-DAPI-5-40x-198ms.tif,BL,0.0368,0.0368,100.7109,1.7198,3.7045,0.0633
187,02-DAPI-5-40x-198ms.tif,BL,0.0349,0.0349,80.2547,1.3944,2.804,0.0487
188,02-DAPI-5-40x-198ms.tif,BL,0.0349,0.0349,78.0093,2.2919,2.7256,0.0801
189,02-DAPI-5-40x-198ms.tif,BL,0.0145,0.0145,47.9179,2.8731,0.6967,0.0418
190,02-DAPI-5-40x-198ms.tif,BL,0.0202,0.0202,76.043,2.2742,1.5347,0.0459
191,02-DAPI-5-40x-198ms.tif,BL,0.0446,0.0446,109.4136,2.7178,4.8794,0.1212
192,02-DAPI-5-40x-198ms.tif,BL,0.0288,0.0288,98.9019,1.9358,2.8439,0.0557
193,02-DAPI-5-40x-198ms.tif,BL,0.0272,0.0272,84.2869,1.2669,2.2956,0.0345
194,02-DAPI-5-40x-198ms.tif,BL,0.0244,0.0244,94.9422,1.8756,2.3179,0.0458
195,02-DAPI-5-40x-198ms.tif,BL,0.0398,0.0398,97.3978,2.7003,3.8786,0.1075
196,02-DAPI-5-40x-198ms.tif,BL,0.036,0.036,93.7771,2.0392,3.3783,0.0735
197,02-DAPI-5-40x-198ms.tif,BL,0.0163,0.0163,63.9467,1.2933,1.0408,0.0211
198,02-DAPI-5-40x-198ms.tif,BL,0.0467,0.0467,75.8512,1.9907,3.5391,0.0929
199,02-DAPI-5-40x-198ms.tif,BL,0.0133,0.0133,62.8293,1.6098,0.8385,0.0215
200,02-DAPI-5-40x-198ms.tif,BL,0.0371,0.0371,67.576,1.5117,2.5077,0.0561
201,02-DAPI-5-40x-198ms.tif,BL,0.0444,0.0444,75.9144,1.2152,3.369,0.0539
202,02-DAPI-5-40x-198ms.tif,BL,0.034,0.034,74.4121,1.607,2.5272,0.0546
203,02-DAPI-5-40x-198ms.tif,BL,0.0429,0.0429,93.0557,1.1519,3.9884,0.0494
204,02-DAPI-5-40x-198ms.tif,BL,0.0388,0.0388,89.1201,0.986,3.4619,0.0383
205,02-DAPI-5-40x-198ms.tif,BL,0.0484,0.0484,66.9283,1.0336,3.2389,0.05
206,02-DAPI-5-40x-198ms.tif,BL,0.0245,0.0245,51.5221,1.0664,1.2635,0.0262
207,02-DAPI-5-40x-198ms.tif,BL,0.0311,0.0311,60.4355,1.0279,1.8821,0.032
208,02-DAPI-5-40x-198ms.tif,BL,0.0455,0.0455,77.0883,1.9714,3.5048,0.0896
209,04-DAPI-5-40x-198ms.tif,BL,0.0417,0.0417,101.8464,2.4089,4.2436,0.1004
210,04-DAPI-5-40x-198ms.tif,BL,0.0516,0.0516,89.2836,2.4538,4.6114,0.1267
211,04-DAPI-5-40x-198ms.tif,BL,0.0327,0.0327,104,2.0997,3.3967,0.0686
212,04-DAPI-5-40x-198ms.tif,BL,0.0752,0.0752,97.9149,2.3405,7.3627,0.176
213,04-DAPI-5-40x-198ms.tif,BL,0.0546,0.0546,99.6461,2.7137,5.4386,0.1481
214,04-DAPI-5-40x-198ms.tif,BL,0.0262,0.0262,120.3237,1.9419,3.1465,0.0508
215,04-DAPI-5-40x-198ms.tif,BL,0.038,0.038,98.36,2.3943,3.7355,0.0909
216,04-DAPI-5-40x-198ms.tif,BL,0.0239,0.0239,122.4955,4.3,2.9242,0.1026
217,04-DAPI-5-40x-198ms.tif,BL,0.0233,0.0233,65.7907,3.1209,1.5348,0.0728
218,04-DAPI-5-40x-198ms.tif,BL,0.0281,0.0281,66.4208,3.2317,1.8666,0.0908
219,04-DAPI-5-40x-198ms.tif,BL,0.0107,0.0107,84.7071,3.9091,0.9099,0.042
220,04-DAPI-5-40x-198ms.tif,BL,0.0613,0.0613,89.0106,3.0885,5.4569,0.1893
221,04-DAPI-5-40x-198ms.tif,BL,0.0288,0.0288,100.9547,3.1811,2.9029,0.0915
222,04-DAPI-5-40x-198ms.tif,BL,0.0438,0.0438,115.9332,3.2748,5.0821,0.1436
223,04-DAPI-5-40x-198ms.tif,BL,0.0457,0.0457,95.4798,2.1995,4.3617,0.1005
224,04-DAPI-5-40x-198ms.tif,BL,0.0341,0.0341,82.7994,2.3822,2.8211,0.0812
225,04-DAPI-5-40x-198ms.tif,BL,0.0417,0.0417,77.6719,1.9323,3.2363,0.0805
226,04-DAPI-5-40x-198ms.tif,BL,0.0333,0.0333,77.4821,2.0163,2.5811,0.0672
227,04-DAPI-5-40x-198ms.tif,BL,0.0447,0.0447,91.784,2.233,4.1032,0.0998
228,04-DAPI-5-40x-198ms.tif,BL,0.0124,0.0124,73.8684,2.3684,0.9137,0.0293
229,04-DAPI-5-40x-198ms.tif,BL,0.0188,0.0188,61.4277,2.0231,1.1531,0.038
230,04-DAPI-5-40x-198ms.tif,BL,0.0404,0.0404,94.8978,1.9005,3.8305,0.0767
231,04-DAPI-5-40x-198ms.tif,BL,0.0217,0.0217,96.84,1.56,2.1016,0.0339
232,04-DAPI-5-40x-198ms.tif,BL,0.0284,0.0284,78.9504,1.042,2.2445,0.0296
233,04-DAPI-5-40x-198ms.tif,BL,0.0253,0.0253,82.7082,1.1245,2.091,0.0284
234,04-DAPI-5-40x-198ms.tif,BL,0.0662,0.0662,77.6246,1.6098,5.1379,0.1066
235,04-DAPI-5-40x-198ms.tif,BL,0.0356,0.0356,102.003,3.1799,3.6303,0.1132
236,04-DAPI-5-40x-198ms.tif,BL,0.0479,0.0479,92.8209,1.6327,4.4416,0.0781
237,04-DAPI-5-40x-198ms.tif,BL,0.0868,0.0868,62.4925,1.9712,5.4247,0.1711
238,04-DAPI-5-40x-198ms.tif,BL,0.0541,0.0541,100.9699,1.8056,5.467,0.0978
239,04-DAPI-5-40x-198ms.tif,BL,0.047,0.047,96.5242,1.8476,4.535,0.0868
240,04-DAPI-5-40x-198ms.tif,BL,0.0554,0.0554,92.3483,2.591,5.1204,0.1437
241,04-DAPI-5-40x-198ms.tif,BL,0.0528,0.0528,100.1869,2.7166,5.2942,0.1436
242,04-DAPI-5-40x-198ms.tif,BL,0.0725,0.0725,76.3683,1.747,5.5354,0.1266
243,04-DAPI-5-40x-198ms.tif,BL,0.0315,0.0315,95.0897,3.131,2.9922,0.0985
244,04-DAPI-5-40x-198ms.tif,BL,0.0433,0.0433,86.0501,1.6216,3.7255,0.0702
245,04-DAPI-5-40x-198ms.tif,BL,0.0162,0.0162,112.1946,3.0805,1.8139,0.0498
246,04-DAPI-5-40x-198ms.tif,BL,0.0302,0.0302,96.3309,1.7986,2.9058,0.0543
247,04-DAPI-5-40x-198ms.tif,BL,0.0332,0.0332,95.8529,1.8268,3.1826,0.0607
248,04-DAPI-5-40x-198ms.tif,BL,0.0252,0.0252,113.3793,2.3319,2.8542,0.0587
249,04-DAPI-5-40x-198ms.tif,BL,0.0216,0.0216,112.4472,2.0804,2.4281,0.0449
250,04-DAPI-5-40x-198ms.tif,BL,0.0272,0.0272,118.0518,3.3347,3.2152,0.0908
251,04-DAPI-5-40x-198ms.tif,BL,0.037,0.037,85.3343,2.5249,3.1574,0.0934
252,04-DAPI-5-40x-198ms.tif,BL,0.0732,0.0732,92.6815,2.2178,6.7882,0.1624
253,04-DAPI-5-40x-198ms.tif,BL,0.0789,0.0789,95.1004,2.414,7.502,0.1904
254,04-DAPI-5-40x-198ms.tif,BL,0.0758,0.0758,91.97,2.6781,6.9756,0.2031
255,04-DAPI-5-40x-198ms.tif,BL,0.0528,0.0528,81.6571,2.3614,4.315,0.1248
256,04-DAPI-5-40x-198ms.tif,BL,0.0397,0.0397,113.5137,3.459,4.508,0.1374
257,04-DAPI-5-40x-198ms.tif,BL,0.069,0.069,103.7107,3.0314,7.1571,0.2092
258,04-DAPI-5-40x-198ms.tif,BL,0.0197,0.0197,63.2967,3.9176,1.25,0.0774
259,04-DAPI-5-40x-198ms.tif,BL,0.0314,0.0314,102.3599,3.4533,3.2099,0.1083
260,04-DAPI-5-40x-198ms.tif,BL,0.0303,0.0303,79.3154,2.7885,2.4012,0.0844
